brand,name,price_pln,cpu,gpu,ram,storage,psu,url,image_url
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 650W, Exo ARGb",7499.0,Ryzen 7 7700,RX 9060 XT 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20265,zestaw-ryzen-7-7700-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-650w-exo-argb.html",https://sklep.hard-pc.pl/galerie/73/8/obudowa-krux-exo-argb-black_73874_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 650W, Hunter 2",7499.0,Ryzen 7 7800X3D,RTX 5070 12GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22854,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-16gb-ddr5-500gb-ssd-650w-hunter-2.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7500f, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Exo ARGB",7499.0,Ryzen 7500f,RX 9060 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20458,zestaw-ryzen-7500f-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-850w-exo-argb.html",https://sklep.hard-pc.pl/galerie/73/8/obudowa-krux-exo-argb-black_73874_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5060 Ti 16GB, 32GB DDR5, 1000GB SSD, 650W, Stellar 5F ARGB White",7519.0,Ryzen 5 8400F,RTX 5060 Ti 16GB,32GB DDR5,1000GB SSD,650W,"https://sklep.hard-pc.pl/p20541,zestaw-ryzen-5-8400f-rtx-5060-ti-16gb-32gb-ddr5-1000gb-ssd-650w-stellar-5f-argb-white.html",https://sklep.hard-pc.pl/galerie/74/7/obudowa-modecom-volcano-stell_74759_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 650W, ARX 700 ARGB",7529.0,Ryzen 5 7500F,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p22552,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 650W, Stellar 5F ARGB",7529.0,Ryzen 5 7500F,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p21360,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-stellar-5f-argb.html",https://sklep.hard-pc.pl/galerie/75/9/zestaw-ryzen-7-7800x3d-rx-907_75900_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5060 Ti 16GB, 32GB DDR5, 2TB SSD, 650W, Signum 300 ARGB",7529.0,Ryzen 5 8400F,RTX 5060 Ti 16GB,32GB DDR5,2TB SSD,650W,"https://sklep.hard-pc.pl/p19854,zestaw-ryzen-5-8400f-rtx-5060-ti-16gb-32gb-ddr5-2tb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 550W, Exo ARGB",7539.0,Ryzen 5 7500F,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,550W,"https://sklep.hard-pc.pl/p19851,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-550w-exo-argb.html",https://sklep.hard-pc.pl/galerie/71/0/zestaw-intel-i5-14600kf-rtx-4_71013_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9500F, RTX 5060 Ti 8GB, 32GB DDR5, 1TB SSD, 750W, P30 RGB",7549.0,Ryzen 5 9500F,RTX 5060 Ti 8GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p26050,zestaw-ryzen-5-9500f-rtx-5060-ti-8gb-32gb-ddr5-1tb-ssd-750w-p30-rgb.html",https://sklep.hard-pc.pl/galerie/87/0/zestaw-ryzen-5-7500f-rtx-5060_87076_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 500GB SSD, 650W, Signum 300 ARGB",7549.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22859,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-500gb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",7559.0,Ryzen 5 7500F,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19262,zestaw-ryzen-5-7500f-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9600X, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 850W, Stellar 5F",7559.0,Ryzen 5 9600X,RX 9060 XT 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p26014,zestaw-ryzen-5-9600x-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-850w-stellar-5f.html",https://sklep.hard-pc.pl/galerie/79/7/obudowa-modecom-volcano-stell_79750_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",7569.0,Ryzen 5 7500X3D,RTX 5070 12GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22849,zestaw-ryzen-5-7500x3d-rtx-5070-12gb-16gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 500GB SSD, 650W, XT Pro Ultra ARGB",7569.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22863,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-500gb-ssd-650w-xt-pro-ultra-argb.html",https://sklep.hard-pc.pl/galerie/82/1/zestaw-ryzen-7-7800x3d-rx-906_82113_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 650W, ARX 700 ARGB",7599.0,Ryzen 5 7500F,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p19832,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5060 TI 16GB, 32GB DDR5, 1000GB SSD, 650W, PANO 130R PZ ARGB Black",7599.0,Ryzen 5 8400F,RTX 5060 TI 16GB,32GB DDR5,1000GB SSD,650W,"https://sklep.hard-pc.pl/p21247,zestaw-ryzen-5-8400f-rtx-5060-ti-16gb-32gb-ddr5-1000gb-ssd-650w-pano-130r-pz-argb-black.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5060 TI 16GB, 32GB DDR5, 1000GB SSD, 650W, Stellar 5F ARGB White",7599.0,Ryzen 5 8400F,RTX 5060 TI 16GB,32GB DDR5,1000GB SSD,650W,"https://sklep.hard-pc.pl/p20379,zestaw-ryzen-5-8400f-rtx-5060-ti-16gb-32gb-ddr5-1000gb-ssd-650w-stellar-5f-argb-white.html",https://sklep.hard-pc.pl/galerie/74/7/obudowa-modecom-volcano-stell_74759_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 650W, Hunter 2",7599.0,Ryzen 7 7800X3D,RTX 5070 12GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22762,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-16gb-ddr5-500gb-ssd-650w-hunter-2.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",7599.0,Ryzen 7 7800X3D,RTX 5070 12GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22770,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-16gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9500F, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 650W, H7 Flow",7609.0,Ryzen 5 9500F,RTX 5070 12GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p25563,zestaw-ryzen-5-9500f-rtx-5070-12gb-16gb-ddr5-500gb-ssd-650w-h7-flow.html",https://sklep.hard-pc.pl/galerie/81/4/obudowa-nzxt-h7-flow-2024-rgb_81480_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 TI 8GB, 32GB DDR5, 1TB SSD, 850W, Pano PZ130R",7609.0,Ryzen 7 7800X3D,RTX 5060 TI 8GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p25248,zestaw-ryzen-7-7800x3d-rtx-5060-ti-8gb-32gb-ddr5-1tb-ssd-850w-pano-pz130r.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RTX 5060 TI 16GB, 32GB DDR5, 500GB SSD, 650W, Signum 300 ARGB",7619.0,Ryzen 5 7500X3D,RTX 5060 TI 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22744,zestaw-ryzen-5-7500x3d-rtx-5060-ti-16gb-32gb-ddr5-500gb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RTX 5060 Ti 16GB, 1TB SSD, 16GB DDR5, 750W, Signum 300 ARGB",7619.0,Ryzen 5 7600X,RTX 5060 Ti 16GB,16GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p26041,zestaw-ryzen-5-7600x-rtx-5060-ti-16gb-1tb-ssd-16gb-ddr5-750w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 650W, ARX 700 ARGB",7629.0,Ryzen 5 7500F,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p21305,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",7629.0,Ryzen 5 7600,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19238,zestaw-ryzen-5-7600-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 8400F, RTX 5060 Ti 16GB, 32GB DDR5, 1000GB SSD, 650W, Stellar 5F ARGB White",7629.0,Ryzen 5 8400F,RTX 5060 Ti 16GB,32GB DDR5,1000GB SSD,650W,"https://sklep.hard-pc.pl/p21025,zestaw-ryzen-5-8400f-rtx-5060-ti-16gb-32gb-ddr5-1000gb-ssd-650w-stellar-5f-argb-white.html",https://sklep.hard-pc.pl/galerie/74/7/obudowa-modecom-volcano-stell_74759_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 250KF Plus, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 850W, Pano 130 ARGB",7639.0,Intel Ultra 5 250KF Plus,RTX 5070 12GB,16GB DDR5,500GB SSD,850W,"https://sklep.hard-pc.pl/p24408,zestaw-intel-ultra-5-250kf-plus-rtx-5070-12gb-16gb-ddr5-500gb-ssd-850w-pano-130-argb.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9600X, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 750W, Stellar",7639.0,Ryzen 5 9600X,RX 9060 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p26196,zestaw-ryzen-5-9600x-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-750w-stellar.html",https://sklep.hard-pc.pl/galerie/79/7/obudowa-modecom-volcano-stell_79750_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 650W, ARX 700 ARGB",7649.0,Ryzen 5 7500F,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20881,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Exo ARGB",7649.0,Ryzen 5 7500F,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20472,zestaw-ryzen-5-7500f-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-exo-argb.html",https://sklep.hard-pc.pl/galerie/73/8/obudowa-krux-exo-argb-black_73874_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 750W, Night Hunter",7649.0,Ryzen 7 7700,RX 9060 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p26326,zestaw-ryzen-7-7700-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-750w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 1TB SSD, 850W, Fishtank 6000 Corona",7649.0,Ryzen 7 7800X3D,RTX 5070 12GB,,1TB SSD,850W,"https://sklep.hard-pc.pl/p26035,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-1tb-ssd-850w-fishtank-6000-corona.html",https://sklep.hard-pc.pl/galerie/84/8/obudowa-endorfy-fishtank-6000_84840_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R ARGB",7679.0,Ryzen 5 7500F,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22775,zestaw-ryzen-5-7500f-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 9500F, RTX 5060 Ti 8GB, 32GB DDR5, 2TB SSD, 750W, Night Hunter",7679.0,Ryzen 5 9500F,RTX 5060 Ti 8GB,32GB DDR5,2TB SSD,750W,"https://sklep.hard-pc.pl/p26210,zestaw-ryzen-5-9500f-rtx-5060-ti-8gb-32gb-ddr5-2tb-ssd-750w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 1000GB SSD, 850W, Hunter",7689.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,1000GB SSD,850W,"https://sklep.hard-pc.pl/p25400,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-1000gb-ssd-850w-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Intel I5-14400F, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 750W, Nadir",7699.0,Intel I5-14400F,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p21138,zestaw-intel-i5-14400f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-750w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, ARX 700 ARGB",7699.0,Ryzen 5 7600,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19263,zestaw-ryzen-5-7600-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 650W, Signum 300 ARGB",7699.0,Ryzen 7 7700,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p19703,zestaw-ryzen-7-7700-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 8GB, 32GB DDR5, 1TB SSD, 850W, Pano 130R PZ",7699.0,Ryzen 7 7800X3D,RTX 5060 8GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p22636,zestaw-ryzen-7-7800x3d-rtx-5060-8gb-32gb-ddr5-1tb-ssd-850w-pano-130r-pz.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 5 250KF Plus, RX 9070 XT 16GB, 16GB DDR5, 500GB SSD, 750W, Pano 130 ARGB",7709.0,Intel Ultra 5 250KF Plus,RX 9070 XT 16GB,16GB DDR5,500GB SSD,750W,"https://sklep.hard-pc.pl/p24425,zestaw-intel-ultra-5-250kf-plus-rx-9070-xt-16gb-16gb-ddr5-500gb-ssd-750w-pano-130-argb.html",https://sklep.hard-pc.pl/galerie/81/6/zestaw-ryzen-9-9950x3d-rx-790_81681_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500X3D, RTX 5060 TI 16GB, 32GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",7719.0,Ryzen 5 7500X3D,RTX 5060 TI 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22771,zestaw-ryzen-5-7500x3d-rtx-5060-ti-16gb-32gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 650W, Signum 300 ARGB",7729.0,Ryzen 7 7800X3D,RTX 5070 12GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22624,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-16gb-ddr5-500gb-ssd-650w-signum-300-argb.html",https://sklep.hard-pc.pl/galerie/50/8/obudowa-endorfy-signum-300-ar_50864_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 650W, Lian Li V100",7789.0,Ryzen 5 7500F,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p21324,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-650w-lian-li-v100.html",https://sklep.hard-pc.pl/galerie/77/5/obudowa-lian-li-vector-v100-r_77533_k.jpg
Hard-PC.pl,"Zestaw | Intel Ultra 270K, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 750W, Night Hunter",7799.0,Intel Ultra 270K,RX 9060 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p26431,zestaw-intel-ultra-270k-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-750w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RX 9060 XT 16GB, 32GB DDR5, 1000GB SSD, 750W, Hunter",7799.0,Ryzen 7 7800X3D,RX 9060 XT 16GB,32GB DDR5,1000GB SSD,750W,"https://sklep.hard-pc.pl/p25437,zestaw-ryzen-7-7800x3d-rx-9060-xt-16gb-32gb-ddr5-1000gb-ssd-750w-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5060 Ti 16GB, 32GB DDR5, 1TB SSD, 850W, Stellar 5F",7849.0,Ryzen 5 7500F,RTX 5060 Ti 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p21329,zestaw-ryzen-5-7500f-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-850w-stellar-5f.html",https://sklep.hard-pc.pl/galerie/75/9/zestaw-ryzen-7-7800x3d-rx-907_75900_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 650W, ARX 700 ARGB",7849.0,Ryzen 5 7600X,RX 9060 XT 16GB,32GB DDR5,1TB SSD,650W,"https://sklep.hard-pc.pl/p20497,zestaw-ryzen-5-7600x-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-650w-arx-700-argb.html",https://sklep.hard-pc.pl/galerie/55/6/obudowa-endorfy-arx-700-argb_55620_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7600X, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",7869.0,Ryzen 5 7600X,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19239,zestaw-ryzen-5-7600x-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 5 7500F, RTX 5070 12GB, 32GB DDR5, 500GB SSD, 650W, Hunter 2",7899.0,Ryzen 5 7500F,RTX 5070 12GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22730,zestaw-ryzen-5-7500f-rtx-5070-12gb-32gb-ddr5-500gb-ssd-650w-hunter-2.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RTX 5060 TI 16GB, 32GB DDR5, 1TB SSD, 850W, Diaxid 605F",7899.0,Ryzen 7 7700,RTX 5060 TI 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p20947,zestaw-ryzen-7-7700-rtx-5060-ti-16gb-32gb-ddr5-1tb-ssd-850w-diaxid-605f.html",https://sklep.hard-pc.pl/galerie/68/1/obudowa-genesis-diaxid-605f-t_68126_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 TI 16GB, 32GB DDR5, 500GB SSD, 650W, Hunter 2",7899.0,Ryzen 7 7800X3D,RTX 5060 TI 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22757,zestaw-ryzen-7-7800x3d-rtx-5060-ti-16gb-32gb-ddr5-500gb-ssd-650w-hunter-2.html",https://sklep.hard-pc.pl/galerie/81/7/zestaw-ryzen-5-7500f-rx-9060_81708_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5070 12GB, 16GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",7899.0,Ryzen 7 7800X3D,RTX 5070 12GB,16GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22885,zestaw-ryzen-7-7800x3d-rtx-5070-12gb-16gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9070 16GB, 32GB DDR5, 1TB SSD, 850W, Nadir",7919.0,Ryzen 7 7700,RX 9070 16GB,32GB DDR5,1TB SSD,850W,"https://sklep.hard-pc.pl/p19240,zestaw-ryzen-7-7700-rx-9070-16gb-32gb-ddr5-1tb-ssd-850w-nadir.html",https://sklep.hard-pc.pl/galerie/66/3/zestaw-intel-i5-13400f-rtx-40_66308_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7700, RX 9060 XT 16GB, 32GB DDR5, 1TB SSD, 750W, Night Hunter",7929.0,Ryzen 7 7700,RX 9060 XT 16GB,32GB DDR5,1TB SSD,750W,"https://sklep.hard-pc.pl/p26437,zestaw-ryzen-7-7700-rx-9060-xt-16gb-32gb-ddr5-1tb-ssd-750w-night-hunter.html",https://sklep.hard-pc.pl/galerie/76/7/zestaw-ryzen-7-7700-rx-9070-1_76729_k.jpg
Hard-PC.pl,"Zestaw | Ryzen 7 7800X3D, RTX 5060 TI 16GB, 32GB DDR5, 500GB SSD, 650W, Pano 130R ARGB",7949.0,Ryzen 7 7800X3D,RTX 5060 TI 16GB,32GB DDR5,500GB SSD,650W,"https://sklep.hard-pc.pl/p22765,zestaw-ryzen-7-7800x3d-rtx-5060-ti-16gb-32gb-ddr5-500gb-ssd-650w-pano-130r-argb.html",https://sklep.hard-pc.pl/galerie/81/6/obudowa-msi-mag-pano-130r-pz_81680_k.jpg
